node_id,filtered_tilt,filtered_vibration,filtered_strain,status
NODE_01,0.0235,0.1436,0.0853,SAFE
NODE_01,3.0308,0.3922,0.6919,WARNING
NODE_01,0.1978,0.1579,0.199,SAFE
NODE_01,0.2124,0.0696,0.041,SAFE
NODE_01,8.6278,3.3889,6.5538,DANGER
NODE_01,0.1836,0.1585,0.0648,SAFE
NODE_01,0.299,0.0723,0.1449,SAFE
NODE_01,0.0128,0.1008,0.0788,SAFE
NODE_01,0.0325,0.1765,0.1226,SAFE
NODE_01,1.2007,0.6146,1.0044,WARNING
NODE_01,0.0164,0.2919,0.0742,SAFE
NODE_01,0.1307,0.1519,0.1891,SAFE
NODE_01,0.0902,0.0886,0.0192,SAFE
NODE_01,1.3842,0.5784,1.1889,WARNING
NODE_01,0.2688,0.1337,0.148,SAFE
NODE_01,3.0563,0.6935,0.5463,WARNING
NODE_01,14.0084,1.4264,5.8122,DANGER
NODE_01,0.0457,0.0225,0.0353,SAFE
NODE_01,0.0361,0.2374,0.077,SAFE
NODE_01,0.1288,0.0227,0.1949,SAFE
NODE_01,0.5131,1.1895,1.0773,WARNING
NODE_01,3.0212,1.0781,1.3836,WARNING
NODE_01,0.2657,0.021,0.1049,SAFE
NODE_01,1.125,0.8095,1.1123,WARNING
NODE_01,0.1472,0.0249,0.0552,SAFE
NODE_01,0.2047,0.2674,0.1311,SAFE
NODE_01,0.0387,0.2428,0.0731,SAFE
NODE_01,14.7769,4.4499,4.5362,DANGER
NODE_01,0.0917,0.1199,0.0166,SAFE
NODE_01,0.1795,0.2979,0.0702,SAFE
NODE_01,0.2553,0.0667,0.0022,SAFE
NODE_01,12.5152,3.9534,5.1606,DANGER
NODE_01,0.2695,0.2778,0.0755,SAFE
NODE_01,0.2769,0.24,0.1688,SAFE
NODE_01,9.865,2.8365,5.8856,DANGER
NODE_01,0.2836,0.0435,0.192,SAFE
NODE_01,0.0463,0.1734,0.1262,SAFE
NODE_01,0.1353,0.0388,0.1143,SAFE
NODE_01,0.2094,0.0758,0.1364,SAFE
NODE_01,0.0905,0.172,0.1894,SAFE
NODE_01,0.2329,0.1356,0.057,SAFE
NODE_01,0.6726,0.9488,1.6649,WARNING
NODE_01,0.1881,0.1359,0.0153,SAFE
NODE_01,0.1196,0.0529,0.1069,SAFE
NODE_01,8.8098,4.1303,6.9642,DANGER
NODE_01,0.1637,0.1054,0.0941,SAFE
NODE_01,6.4337,4.8745,5.6808,DANGER
NODE_01,0.1801,0.1791,0.179,SAFE
NODE_01,11.9676,4.6981,7.9547,DANGER
NODE_01,0.1977,0.0551,0.0775,SAFE
NODE_01,0.6957,1.1484,0.9797,WARNING
NODE_01,0.1579,0.2017,0.1205,SAFE
NODE_01,1.3705,0.356,0.935,WARNING
NODE_01,1.3756,0.6455,0.5342,WARNING
NODE_01,2.4195,0.4859,0.805,WARNING
NODE_01,0.1153,0.1886,0.1223,SAFE
NODE_01,2.1421,0.9374,0.8515,WARNING
NODE_01,13.575,4.121,3.9111,DANGER
NODE_01,1.6121,1.195,0.7817,WARNING
NODE_01,0.1731,0.2504,0.1156,SAFE
NODE_01,0.2417,0.1693,0.1166,SAFE
NODE_01,0.0159,0.0281,0.005,SAFE
NODE_01,0.0311,0.2055,0.1751,SAFE
NODE_01,0.15,0.1229,0.0512,SAFE
NODE_01,0.1842,0.2642,0.0029,SAFE
NODE_01,2.8804,0.6233,0.9729,WARNING
NODE_01,0.0731,0.0603,0.0774,SAFE
NODE_01,0.072,0.2736,0.0047,SAFE
NODE_01,1.8012,0.5652,0.8678,WARNING
NODE_01,0.2484,0.2549,0.114,SAFE
NODE_01,0.2949,0.2398,0.0681,SAFE
NODE_01,2.89,0.9834,0.6978,WARNING
NODE_01,0.1272,0.2508,0.0528,SAFE
NODE_01,0.0354,0.0892,0.0823,SAFE
NODE_01,0.2034,0.2671,0.0662,SAFE
NODE_01,0.1711,0.2875,0.1727,SAFE
NODE_01,0.1725,0.0551,0.004,SAFE
NODE_01,3.3693,0.8099,0.5765,WARNING
NODE_01,7.33,1.7071,4.8095,DANGER
NODE_01,0.2256,0.1511,0.0908,SAFE
NODE_01,0.5947,0.7522,1.1352,WARNING
NODE_01,1.8699,0.7577,1.3616,WARNING
NODE_01,1.0078,0.6127,0.9395,WARNING
NODE_01,7.4245,4.0625,4.8028,DANGER
NODE_01,0.1581,0.1952,0.032,SAFE
NODE_01,0.2944,0.2427,0.0226,SAFE
NODE_01,2.0862,0.3686,1.2113,WARNING
NODE_01,0.7679,0.6981,1.2692,WARNING
NODE_01,1.8407,0.4365,0.4764,WARNING
NODE_01,0.0134,0.0761,0.044,SAFE
NODE_01,0.1514,0.113,0.0346,SAFE
NODE_01,11.6434,4.3152,5.9847,DANGER
NODE_01,3.2582,0.873,0.4795,WARNING
NODE_01,7.0824,5.7345,6.1302,DANGER
NODE_01,3.3802,0.5668,1.1171,WARNING
NODE_01,0.0866,0.1134,0.1939,SAFE
NODE_01,4.5743,3.7946,3.5466,DANGER
NODE_01,0.0086,0.1653,0.1551,SAFE
NODE_01,0.012,0.2424,0.1818,SAFE
NODE_01,0.1936,0.0483,0.0992,SAFE
NODE_01,0.9785,1.1729,1.2482,WARNING
NODE_01,0.0725,0.1538,0.1479,SAFE
NODE_01,0.078,0.2391,0.1171,SAFE
NODE_01,0.0752,0.1648,0.0485,SAFE
NODE_01,0.0049,0.1748,0.0456,SAFE
NODE_01,4.8025,3.2904,7.3107,DANGER
NODE_01,0.294,0.1244,0.0095,SAFE
NODE_01,0.1823,0.2809,0.1628,SAFE
NODE_01,0.2528,0.1333,0.0864,SAFE
NODE_01,0.1602,0.0835,0.0424,SAFE
NODE_01,0.036,0.1268,0.0676,SAFE
NODE_01,2.6786,1.0892,1.2899,WARNING
NODE_01,0.2679,0.2977,0.162,SAFE
NODE_01,0.2687,0.1849,0.1561,SAFE
NODE_01,0.571,1.1462,0.7819,WARNING
NODE_01,0.691,1.0018,0.4166,WARNING
NODE_01,0.0903,0.1346,0.1404,SAFE
NODE_01,0.1904,0.1925,0.1428,SAFE
NODE_01,0.2449,0.2822,0.078,SAFE
NODE_01,0.2536,0.1294,0.191,SAFE
NODE_01,5.2047,3.072,4.5504,DANGER
NODE_01,2.2884,0.5533,1.5572,WARNING
NODE_01,0.2259,0.1286,0.1624,SAFE
NODE_01,0.0477,0.1676,0.1218,SAFE
NODE_01,0.1552,0.1804,0.1958,SAFE
NODE_01,0.503,1.1759,0.9324,WARNING
NODE_01,0.1738,0.1892,0.1745,SAFE
NODE_01,0.0404,0.2209,0.0769,SAFE
NODE_01,0.0234,0.1785,0.1018,SAFE
NODE_01,0.0331,0.0826,0.0045,SAFE
NODE_01,9.1402,1.7961,4.3275,DANGER
NODE_01,1.5656,0.5243,0.5513,WARNING
NODE_01,2.2554,1.1641,0.9445,WARNING
NODE_01,1.0134,0.7768,0.7659,WARNING
NODE_01,12.5172,3.4628,2.6793,DANGER
NODE_01,0.067,0.0328,0.1378,SAFE
NODE_01,0.1972,0.247,0.1971,SAFE
NODE_01,0.1975,0.247,0.0059,SAFE
NODE_01,0.0111,0.2691,0.0707,SAFE
NODE_01,8.1922,3.8689,7.4089,DANGER
NODE_01,5.7738,4.1913,3.9847,DANGER
NODE_01,1.7502,0.52,0.8221,WARNING
NODE_01,1.8203,0.5024,1.671,WARNING
NODE_01,2.7987,0.3856,0.9906,WARNING
NODE_01,0.0629,0.2043,0.1845,SAFE
NODE_01,0.2787,0.1478,0.1857,SAFE
NODE_01,0.2229,0.1782,0.1224,SAFE
NODE_01,13.9248,3.1977,4.9455,DANGER
NODE_01,1.6978,0.7733,1.7329,WARNING
NODE_01,0.0189,0.0873,0.0849,SAFE
NODE_01,0.9237,1.1563,0.6745,WARNING
NODE_01,11.2334,5.5226,2.2486,DANGER
NODE_01,1.8143,0.7905,0.4993,WARNING
NODE_01,0.1737,0.0938,0.0993,SAFE
NODE_01,0.0756,0.1365,0.0068,SAFE
NODE_01,3.2441,0.8796,1.6237,WARNING
NODE_01,13.0304,1.9758,4.0662,DANGER
NODE_01,0.0151,0.0998,0.1932,SAFE
NODE_01,0.0973,0.2526,0.0468,SAFE
NODE_01,1.7815,0.5643,1.5007,WARNING
NODE_01,0.035,0.2361,0.1055,SAFE
NODE_01,0.2053,0.2378,0.0724,SAFE
NODE_01,0.0295,0.021,0.0913,SAFE
NODE_01,0.0697,0.0839,0.1663,SAFE
NODE_01,0.252,0.2129,0.0699,SAFE
NODE_01,0.1667,0.1159,0.0657,SAFE
NODE_01,0.2841,0.2179,0.0119,SAFE
NODE_01,0.2672,0.2976,0.18,SAFE
NODE_01,0.2409,0.0404,0.1217,SAFE
NODE_01,0.0995,0.1495,0.084,SAFE
NODE_01,0.139,0.21,0.0417,SAFE
NODE_01,13.3848,4.0148,3.4527,DANGER
NODE_01,0.0127,0.2777,0.1425,SAFE
NODE_01,3.1441,0.9428,1.3034,WARNING
NODE_01,0.2159,0.2014,0.0319,SAFE
NODE_01,0.1907,0.035,0.0787,SAFE
NODE_01,4.8775,2.816,5.3429,DANGER
NODE_01,0.2053,0.1593,0.0095,SAFE
NODE_01,0.2959,0.2039,0.0908,SAFE
NODE_01,0.0156,0.0998,0.038,SAFE
NODE_01,0.2745,0.1857,0.0841,SAFE
NODE_01,0.234,0.2574,0.0658,SAFE
NODE_01,0.1528,0.2789,0.0668,SAFE
NODE_01,0.2482,0.2337,0.0468,SAFE
NODE_01,3.1038,0.6365,0.4248,WARNING
NODE_01,0.0218,0.2581,0.131,SAFE
NODE_01,8.76,3.8404,4.6586,DANGER
NODE_01,0.214,0.2262,0.0047,SAFE
NODE_01,4.8112,2.2605,2.3206,DANGER
NODE_01,0.2255,0.2089,0.1549,SAFE
NODE_01,0.0111,0.0931,0.0099,SAFE
NODE_01,0.0635,0.2596,0.0053,SAFE
NODE_01,0.0718,0.2658,0.0174,SAFE
NODE_01,6.1791,4.3487,6.5239,DANGER
NODE_01,0.0039,0.1055,0.0904,SAFE
NODE_01,0.5173,1.0506,1.7798,WARNING
NODE_01,0.0182,0.1037,0.1814,SAFE
NODE_01,0.2993,0.0172,0.0298,SAFE
NODE_01,0.0393,0.1559,0.1804,SAFE
NODE_01,4.8132,1.6652,2.7761,DANGER
NODE_01,0.0111,0.2693,0.138,SAFE
NODE_01,0.143,0.1061,0.0142,SAFE
NODE_01,0.0555,0.0465,0.1292,SAFE
NODE_01,3.0493,0.6743,0.8887,WARNING
NODE_01,0.2979,0.1542,0.1053,SAFE
NODE_01,0.075,0.0428,0.1367,SAFE
NODE_01,3.4565,0.6768,1.2824,WARNING
NODE_01,0.0916,0.1297,0.0482,SAFE
NODE_01,13.2149,5.0879,5.062,DANGER
NODE_01,0.0868,0.0665,0.1574,SAFE
NODE_01,0.0037,0.2968,0.0226,SAFE
NODE_01,0.2053,0.0468,0.1593,SAFE
NODE_01,0.1863,0.0375,0.015,SAFE
NODE_01,0.6467,0.5656,0.9224,WARNING
NODE_01,0.1085,0.1856,0.0817,SAFE
NODE_01,6.6058,5.8076,7.6542,DANGER
NODE_01,0.2287,0.1434,0.1796,SAFE
NODE_01,0.6617,1.08,1.4163,WARNING
NODE_01,0.0554,0.1103,0.0835,SAFE
NODE_01,0.1159,0.1385,0.0339,SAFE
NODE_01,0.2078,0.2338,0.1056,SAFE
NODE_01,0.0363,0.2562,0.0453,SAFE
NODE_01,0.0202,0.1731,0.0894,SAFE
NODE_01,0.1822,0.0278,0.12,SAFE
NODE_01,0.2396,0.1404,0.1959,SAFE
NODE_01,0.0252,0.2916,0.1823,SAFE
NODE_01,7.7553,5.1043,3.8143,DANGER
NODE_01,0.1546,0.2665,0.0752,SAFE
NODE_01,0.2763,0.0159,0.1861,SAFE
NODE_01,14.4026,2.177,3.7171,DANGER
NODE_01,0.0976,0.267,0.151,SAFE
NODE_01,0.1893,0.2476,0.1564,SAFE
NODE_01,0.1013,0.1504,0.1482,SAFE
NODE_01,0.0049,0.0999,0.087,SAFE
NODE_01,0.2688,0.0344,0.1505,SAFE
NODE_01,0.1461,0.1656,0.1313,SAFE
NODE_01,0.1921,0.0223,0.0156,SAFE
NODE_01,2.7501,0.5432,1.7977,WARNING
NODE_01,14.0244,3.5781,7.4674,DANGER
NODE_01,0.1354,0.0488,0.1638,SAFE
NODE_01,0.0496,0.2354,0.0752,SAFE
NODE_01,0.0128,0.2574,0.1923,SAFE
NODE_01,0.1532,0.0882,0.1879,SAFE
NODE_01,0.2685,0.1717,0.0247,SAFE
NODE_01,0.1343,0.2027,0.0377,SAFE
NODE_01,0.0509,0.1585,0.1756,SAFE
NODE_01,1.1115,0.9175,1.3384,WARNING
NODE_01,0.1367,0.0318,0.1308,SAFE
NODE_01,12.8415,2.0467,2.6754,DANGER
NODE_01,1.8029,0.6429,1.7841,WARNING
NODE_01,0.0228,0.1649,0.1024,SAFE
NODE_01,0.1902,0.0559,0.03,SAFE
NODE_01,0.093,0.1928,0.0385,SAFE
NODE_01,1.0473,0.7375,1.3212,WARNING
NODE_01,3.4519,0.9196,1.6645,WARNING
NODE_01,0.1855,0.0791,0.1415,SAFE
NODE_01,0.2361,0.101,0.1343,SAFE
NODE_01,0.0185,0.0124,0.0956,SAFE
NODE_01,10.9849,2.3326,2.8332,DANGER
NODE_01,0.7175,0.4233,1.4581,WARNING
NODE_01,0.1498,0.0501,0.1676,SAFE
NODE_01,0.0229,0.1365,0.1141,SAFE
NODE_01,0.1678,0.0524,0.0053,SAFE
NODE_01,0.2902,0.2645,0.0054,SAFE
NODE_01,0.0166,0.0986,0.0888,SAFE
NODE_01,3.0811,0.4256,1.7684,WARNING
NODE_01,0.6756,0.6846,0.4403,WARNING
NODE_01,0.7847,0.8113,0.9899,WARNING
NODE_01,1.4446,0.6986,0.7128,WARNING
NODE_01,0.2919,0.2592,0.104,SAFE
NODE_01,0.0128,0.0742,0.0942,SAFE
NODE_01,0.1587,0.1014,0.0089,SAFE
NODE_01,0.0204,0.2942,0.0743,SAFE
NODE_01,0.1881,0.2145,0.1287,SAFE
NODE_01,0.29,0.2358,0.082,SAFE
NODE_01,0.1995,0.1418,0.1865,SAFE
NODE_01,0.1543,0.0117,0.0323,SAFE
NODE_01,0.1748,0.21,0.0772,SAFE
NODE_01,0.1969,0.0922,0.0391,SAFE
NODE_01,2.4388,0.8472,1.372,WARNING
NODE_01,0.2475,0.0543,0.1363,SAFE
NODE_01,2.7197,0.4936,0.8704,WARNING
NODE_01,0.2911,0.0422,0.1006,SAFE
NODE_01,0.0771,0.2341,0.0076,SAFE
NODE_01,2.2721,0.9151,0.6368,WARNING
NODE_01,0.2142,0.093,0.0797,SAFE
NODE_01,0.5351,0.3677,1.4176,WARNING
NODE_01,3.2298,1.1095,0.6182,WARNING
NODE_01,0.6471,0.4733,1.4181,WARNING
NODE_01,0.1276,0.1033,0.1864,SAFE
NODE_01,2.788,0.4409,0.9606,WARNING
NODE_01,0.2177,0.258,0.0949,SAFE
NODE_01,0.1696,0.0408,0.0825,SAFE
NODE_01,0.1557,0.0802,0.1476,SAFE
NODE_01,3.267,1.065,1.5743,WARNING
NODE_01,0.2225,0.0403,0.0105,SAFE
NODE_01,0.2888,0.1151,0.0882,SAFE
NODE_01,0.1379,0.0682,0.0658,SAFE
NODE_01,0.1092,0.2834,0.1585,SAFE
NODE_01,0.0349,0.0335,0.1202,SAFE
NODE_01,0.2911,0.1939,0.1316,SAFE
NODE_01,0.1229,0.0197,0.0119,SAFE
NODE_01,0.2604,0.0557,0.1999,SAFE
NODE_01,0.0308,0.0895,0.0763,SAFE
NODE_01,0.2249,0.1265,0.0404,SAFE
NODE_01,3.2393,0.8733,1.7461,WARNING
NODE_01,0.2216,0.1982,0.1401,SAFE
NODE_01,10.5873,5.9477,7.7701,DANGER
NODE_01,0.0496,0.0753,0.0791,SAFE
NODE_01,4.2864,4.9368,7.0121,DANGER
NODE_01,0.1622,0.2676,0.1357,SAFE
NODE_01,0.013,0.1773,0.0808,SAFE
NODE_01,0.1921,0.0995,0.173,SAFE
NODE_01,2.432,0.9713,0.7517,WARNING
NODE_01,0.2081,0.1035,0.0364,SAFE
NODE_01,1.7188,0.9326,1.0268,WARNING
NODE_01,0.1287,0.228,0.0968,SAFE
NODE_01,0.0764,0.0461,0.059,SAFE
NODE_01,3.4905,1.0054,1.2886,WARNING
NODE_01,0.0385,0.1465,0.1097,SAFE
NODE_01,10.7893,4.3164,2.7648,DANGER
NODE_01,9.344,5.1885,3.5355,DANGER
NODE_01,0.1135,0.1987,0.1093,SAFE
NODE_01,1.5896,0.5889,1.1458,WARNING
NODE_01,0.0986,0.1805,0.1077,SAFE
NODE_01,0.2056,0.2827,0.1755,SAFE
NODE_01,0.7621,1.1898,0.6039,WARNING
NODE_01,0.0286,0.1422,0.0297,SAFE
NODE_01,1.1356,0.5936,1.5589,WARNING
NODE_01,0.1933,0.1416,0.1582,SAFE
NODE_01,0.0593,0.2577,0.0064,SAFE
NODE_01,0.1998,0.1883,0.073,SAFE
NODE_01,1.4045,0.8031,0.5883,WARNING
NODE_01,1.3269,0.7629,0.7604,WARNING
NODE_01,0.8737,0.9037,1.6735,WARNING
NODE_01,0.8318,0.4427,1.2155,WARNING
NODE_01,0.053,0.138,0.0769,SAFE
NODE_01,0.2333,0.1378,0.1906,SAFE
NODE_01,0.0403,0.083,0.1847,SAFE
NODE_01,0.2982,0.2083,0.0096,SAFE
NODE_01,0.0884,0.2883,0.0708,SAFE
NODE_01,0.0612,0.0835,0.0157,SAFE
NODE_01,0.1087,0.1793,0.0488,SAFE
NODE_01,0.1016,0.197,0.1086,SAFE
NODE_01,2.5252,0.8578,1.1339,WARNING
NODE_01,0.0431,0.2084,0.1819,SAFE
NODE_01,0.1341,0.0595,0.1686,SAFE
NODE_01,0.208,0.2611,0.1845,SAFE
NODE_01,0.1432,0.1585,0.1462,SAFE
NODE_01,0.0822,0.0547,0.0244,SAFE
NODE_01,0.2866,0.2833,0.0477,SAFE
NODE_01,0.0361,0.149,0.1938,SAFE
NODE_01,0.1411,0.077,0.0254,SAFE
NODE_01,0.0953,0.1793,0.0425,SAFE
NODE_01,0.192,0.0137,0.1218,SAFE
NODE_01,0.188,0.1207,0.1367,SAFE
NODE_01,0.1195,0.0365,0.1709,SAFE
NODE_01,0.2406,0.0646,0.1257,SAFE
NODE_01,0.1133,0.0507,0.1382,SAFE
NODE_01,0.1711,0.2049,0.144,SAFE
NODE_01,0.2796,0.0455,0.1367,SAFE
NODE_01,0.2488,0.2155,0.0964,SAFE
NODE_01,0.2085,0.2389,0.0557,SAFE
NODE_01,0.1911,0.0478,0.0381,SAFE
NODE_01,0.1072,0.0362,0.1702,SAFE
NODE_01,0.1978,0.1623,0.1033,SAFE
NODE_01,0.7205,0.7886,1.7526,WARNING
NODE_01,0.2667,0.1688,0.109,SAFE
NODE_01,0.0547,0.1893,0.0018,SAFE
NODE_01,8.0276,1.8073,2.8922,DANGER
NODE_01,1.6621,0.8016,1.2532,WARNING
NODE_01,0.0525,0.0134,0.1979,SAFE
NODE_01,0.18,0.0113,0.1779,SAFE
NODE_01,0.0828,0.1666,0.0776,SAFE
NODE_01,2.9215,0.4055,1.3894,WARNING
NODE_01,0.2671,0.2316,0.1645,SAFE
NODE_01,0.1388,0.2738,0.1178,SAFE
NODE_01,0.1785,0.1592,0.1764,SAFE
NODE_01,0.1595,0.0566,0.0608,SAFE
NODE_01,3.0519,0.712,1.6504,WARNING
NODE_01,11.0195,5.9672,3.777,DANGER
NODE_01,0.0307,0.2059,0.1349,SAFE
NODE_01,2.247,0.781,0.8449,WARNING
NODE_01,1.474,1.1463,1.5537,WARNING
NODE_01,0.2514,0.2416,0.1971,SAFE
NODE_01,3.2809,0.7274,0.8338,WARNING
NODE_01,3.1882,0.9769,1.1509,WARNING
NODE_01,0.0546,0.1406,0.015,SAFE
NODE_01,6.8063,1.4972,7.9827,DANGER
NODE_01,0.1932,0.2817,0.182,SAFE
NODE_01,0.0275,0.1069,0.1306,SAFE
NODE_01,0.6188,0.9734,0.7089,WARNING
NODE_01,0.2846,0.1038,0.1293,SAFE
NODE_01,0.0296,0.271,0.065,SAFE
NODE_01,13.4329,4.5983,3.6159,DANGER
NODE_01,0.0387,0.0242,0.0413,SAFE
NODE_01,0.1019,0.2623,0.142,SAFE
NODE_01,3.0322,0.5812,1.3776,WARNING
NODE_01,0.1957,0.2736,0.1089,SAFE
NODE_01,0.1675,0.2327,0.0345,SAFE
NODE_01,2.6827,0.5848,1.2499,WARNING
NODE_01,2.6883,0.549,0.4229,WARNING
NODE_01,0.2092,0.1023,0.0459,SAFE
NODE_01,0.2622,0.1404,0.1405,SAFE
NODE_01,14.6213,3.3203,3.7998,DANGER
NODE_01,0.2642,0.0157,0.1677,SAFE
NODE_01,0.2244,0.1892,0.1824,SAFE
NODE_01,0.0144,0.081,0.1348,SAFE
NODE_01,0.2007,0.1486,0.1595,SAFE
NODE_01,1.1365,0.884,0.7968,WARNING
NODE_01,0.0301,0.2242,0.0715,SAFE
NODE_01,0.1307,0.0474,0.0199,SAFE
NODE_01,0.1022,0.1631,0.0566,SAFE
NODE_01,0.23,0.2174,0.166,SAFE
NODE_01,0.0061,0.1674,0.111,SAFE
NODE_01,0.26,0.1766,0.1099,SAFE
NODE_01,0.2232,0.148,0.0312,SAFE
NODE_01,3.0899,0.6015,1.4294,WARNING
NODE_01,0.0824,0.0453,0.1888,SAFE
NODE_01,0.2724,0.0708,0.1769,SAFE
NODE_01,0.1094,0.1941,0.0602,SAFE
NODE_01,0.1149,0.1567,0.1884,SAFE
NODE_01,0.291,0.1725,0.1755,SAFE
NODE_01,0.1617,0.2455,0.1304,SAFE
NODE_01,14.9967,3.6826,6.7145,DANGER
NODE_01,0.1982,0.1938,0.128,SAFE
NODE_01,0.2686,0.0885,0.14,SAFE
NODE_01,0.0686,0.1135,0.0382,SAFE
NODE_01,0.2898,0.2166,0.1448,SAFE
NODE_01,4.4001,1.4543,6.071,DANGER
NODE_01,0.0183,0.1624,0.0049,SAFE
NODE_01,0.2085,0.1421,0.1793,SAFE
NODE_01,2.8776,0.9194,1.7911,WARNING
NODE_01,1.5824,0.6898,1.1925,WARNING
NODE_01,0.2674,0.2697,0.077,SAFE
NODE_01,0.1617,0.0588,0.0189,SAFE
NODE_01,0.1616,0.0528,0.1089,SAFE
NODE_01,0.1239,0.2616,0.0535,SAFE
NODE_01,0.1386,0.2242,0.1423,SAFE
NODE_01,2.2025,1.1516,0.9963,WARNING
NODE_01,0.0217,0.2713,0.1561,SAFE
NODE_01,7.0048,4.9943,2.8502,DANGER
NODE_01,1.9222,0.7164,1.494,WARNING
NODE_01,0.1917,0.2526,0.138,SAFE
NODE_01,0.008,0.1268,0.1349,SAFE
NODE_01,13.9265,5.2141,7.5462,DANGER
NODE_01,0.249,0.1657,0.0271,SAFE
NODE_01,2.9686,1.0714,0.7922,WARNING
NODE_01,0.098,0.0408,0.0712,SAFE
NODE_01,0.0126,0.0681,0.0525,SAFE
NODE_01,2.5255,0.7323,1.174,WARNING
NODE_01,0.2906,0.1054,0.1126,SAFE
NODE_01,0.138,0.0738,0.0929,SAFE
NODE_01,0.0744,0.0474,0.1756,SAFE
NODE_01,0.1196,0.2474,0.0195,SAFE
NODE_01,0.0396,0.1197,0.0043,SAFE
NODE_01,11.8745,4.8876,3.5656,DANGER
NODE_01,0.0926,0.2116,0.0318,SAFE
NODE_01,2.5801,0.9558,0.5826,WARNING
NODE_01,0.1731,0.2639,0.1688,SAFE
NODE_01,0.2055,0.1478,0.1433,SAFE
NODE_01,3.1305,0.6711,1.424,WARNING
NODE_01,0.0402,0.0727,0.1618,SAFE
NODE_01,2.9963,0.4071,1.2088,WARNING
NODE_01,2.7935,0.8401,0.4727,WARNING
NODE_01,0.2351,0.2843,0.1318,SAFE
NODE_01,0.0195,0.1742,0.1792,SAFE
NODE_01,0.1042,0.266,0.0135,SAFE
NODE_01,0.259,0.0879,0.04,SAFE
NODE_01,0.1692,0.0288,0.1811,SAFE
NODE_01,0.2533,0.0809,0.1771,SAFE
NODE_01,0.085,0.2684,0.122,SAFE
NODE_01,0.0126,0.1049,0.1952,SAFE
NODE_01,0.0462,0.2554,0.1622,SAFE
NODE_01,14.6067,2.8766,5.5634,DANGER
NODE_01,0.0391,0.0822,0.0949,SAFE
NODE_01,0.0681,0.1008,0.1182,SAFE
NODE_01,8.6211,4.1971,2.7338,DANGER
NODE_01,0.018,0.0364,0.1111,SAFE
NODE_01,0.0418,0.0429,0.0942,SAFE
NODE_01,0.0935,0.1586,0.1092,SAFE
NODE_01,0.0242,0.0522,0.1984,SAFE
NODE_01,0.0409,0.1032,0.1102,SAFE
NODE_01,0.0784,0.1878,0.0185,SAFE
NODE_01,6.9996,5.8527,7.8066,DANGER
NODE_01,0.0604,0.0343,0.045,SAFE
NODE_01,0.2372,0.0274,0.1823,SAFE
NODE_01,0.9577,0.5829,0.9335,WARNING
NODE_01,0.1164,0.1182,0.0931,SAFE
NODE_01,2.8916,0.5058,1.1173,WARNING
NODE_01,4.8236,5.9001,3.3717,DANGER
NODE_01,0.2948,0.0432,0.0352,SAFE
NODE_01,7.3492,1.3379,6.4334,DANGER
NODE_01,0.1513,0.0735,0.0585,SAFE
NODE_01,0.0358,0.0831,0.1242,SAFE
NODE_01,0.1753,0.2296,0.1063,SAFE
NODE_01,3.1627,0.3512,1.4286,WARNING
NODE_01,0.7471,1.11,1.0347,WARNING
NODE_01,0.0042,0.2915,0.1229,SAFE
NODE_01,7.4742,4.0018,2.8471,DANGER
NODE_01,2.6211,0.4839,1.5515,WARNING
NODE_01,0.1506,0.083,0.1894,SAFE
NODE_01,0.2366,0.0783,0.0396,SAFE
NODE_01,0.205,0.2407,0.0086,SAFE
NODE_01,0.0594,0.2932,0.0065,SAFE
NODE_01,0.004,0.1354,0.1714,SAFE
NODE_01,0.1032,0.0363,0.1362,SAFE
NODE_01,0.1793,0.1962,0.1896,SAFE
NODE_01,2.528,0.4262,1.2227,WARNING
NODE_01,0.174,0.0235,0.1479,SAFE
NODE_01,0.1158,0.2769,0.0986,SAFE
NODE_01,1.5607,1.1967,0.873,WARNING
NODE_01,12.4545,1.9732,3.2909,DANGER
NODE_01,0.1792,0.2847,0.0086,SAFE
NODE_01,3.405,1.1681,1.6469,WARNING
NODE_01,1.9053,0.7824,1.2017,WARNING
NODE_01,0.058,0.1321,0.1725,SAFE
NODE_01,0.1815,0.252,0.0341,SAFE
NODE_01,1.8415,0.9155,1.4771,WARNING
NODE_01,0.1082,0.1714,0.0659,SAFE
NODE_01,1.8978,1.06,1.2678,WARNING
NODE_01,0.2496,0.1406,0.1348,SAFE
NODE_01,0.5457,0.8687,1.3246,WARNING
NODE_01,0.1197,0.0533,0.0912,SAFE
NODE_01,4.3057,5.5149,4.851,DANGER
NODE_01,4.3941,4.7493,7.9524,DANGER
NODE_01,11.6953,2.4324,5.9603,DANGER
NODE_01,0.1053,0.031,0.1072,SAFE
NODE_01,2.6863,1.1557,1.3554,WARNING
NODE_01,0.1391,0.0171,0.0184,SAFE
NODE_01,0.0222,0.0331,0.1274,SAFE
NODE_01,0.1401,0.1012,0.107,SAFE
NODE_01,0.25,0.0726,0.1745,SAFE
NODE_01,2.5709,0.3811,1.4281,WARNING
NODE_01,2.6113,0.6086,1.5313,WARNING
NODE_01,10.8733,1.6265,2.7066,DANGER
NODE_01,13.0847,4.0566,3.6674,DANGER
NODE_01,0.0465,0.2253,0.0999,SAFE
NODE_01,0.7079,0.4812,0.9654,WARNING
NODE_01,1.743,0.3525,0.6927,WARNING
NODE_01,0.0206,0.06,0.1191,SAFE
NODE_01,0.0182,0.1461,0.0767,SAFE
NODE_01,0.1122,0.245,0.0184,SAFE
